PRODUCT_ID,DESCRIPTION,PRODUCT_TYPE,PRODAREA,HIER_LEVEL_1,HIER_LEVEL_2,HIER_LEVEL_3,FG_HIER_LEVEL_1,FG_HIER_LEVEL_2,FG_HIER_LEVEL_3,END_ITEM,DP_COMP,FG_COMP,VIRTUAL,DP_COMP_KEY,FG_COMP_KEY,VIRTUAL_KEY,A_MAT_STATUS,LATE_FORECAST,LATE_SALES
502-1843,Mod Ass-Bom;CWDM4(Weld;CH1;2;3_Mits+CH4),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1847-02,Mod Ass-BOM;CWDM4;Adhes(Ren DFB+M37244),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
500-5614-003,Q28 AOC G3 3m BRCM Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5614-030,Q28 AOC G3 30m BRCM Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5615-007,Q28 AOC G3 7m BRCM Vcsel AB side Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5615-020,Q28 AOC G3 20m BRCM Vcsel AB side Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5634,100G Q28 SR4 G3;II-VI VCSEL;Std,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-5935,100G Q28 SR4 G3;Avago+GCS;4L M6G PCB;Std,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-5988,100G Q28 SR4 Gen3 Avago baidu,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-5990,100G Q28 SR4 Gen3 Avago UNIS,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-6017,100G CWDM4 COP Gen3.1;MX+Sif;Tencent,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6018,100G CWDM4 COP Gen3.1;YJ+Sif;Tencent,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6085,100G CWDM4 COP Gen3.1;MX+Sif;kuaishou,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6160,40G QSFP+ IR4 V3.0(100G CWDM4 Ocl);UNIS,M,MODULE,F33,COP,Module,F33,COP,COP,-,,,,,,,-,-,-
500-6249-005,100G QSFP28 Gen3;SFP28 V4S AOC;5M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6249-020,100G QSFP28 Gen3;SFP28 V4S AOC;20M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6250-005,100G QSFP28 AOC Gen3;5m;Avago;Std,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6282-020,100G QSFP28 Gen3;SFP28 V4S AOC;20M;ERI,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6382-015,100G QSFP28 AOC Gen3;15m;Avago;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6383-003,100G QSFP28 AOC Gen3;3m;Sony;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6383-015,100G QSFP28 AOC Gen3;15m;Sony;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6383-030,100G QSFP28 AOC Gen3;30m;Sony;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6394-007,100G QSFP28 Gen3;SFP28 V4S AOC;7M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6394-010,100G QSFP28 Gen3;SFP28 V4S AOC;10M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6394-015,100G QSFP28 Gen3;SFP28 V4S AOC;15M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6420,100G CWDM4 COP Gen3.1;Mit+Sif;baidu,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-7041,100G QSFP28 CWDM4 Gen3 1310nm;2Km HT,M,MODULE,F30,COP,Module,F30,COP,COP,-,,,,,,,-,-,-
500-7115,100G SR4 Gen3;Sony Vcsel;Precision,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-7179-025,100G QSFP28 Gen3;SFP28 V4S AOC;25M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7180-001,100G QSFP28 Gen3;SFP28 V4S AOC;1M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7180-003,100G QSFP28 Gen3;SFP28 V4S AOC;3M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7180-015,100G QSFP28 Gen3;SFP28 V4S AOC;15M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7206-020,100G QSFP28 AOC Gen3;20m;Sony;ERI,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
502-1559,Module Assembly Bom;QSFP28 CWDM4 COP,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
310-0521,Thermal Pad;5*6*0.50mm(L*W*H);11W/m∙K,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
311-0276,EMI PAD,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0128,EMI Finger;SUS301,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0284,Spring OD 1.5mm;l:7.3mm; W-D:0.2mm,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0437,Metal BASE B,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0439,RX periscope holder,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0577,Heatsink kovar insert CuW,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
320-0836,OE BOX;Kover,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
321-0004,Receptacle side lens holder,P,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
321-0058,TX Receptacle Holder;Low cost,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
321-0059,Z Ring;Low cost,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
340-0056,Pull tab;Green,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
340-0071,Pull tab;Blue 317U,M,OPTICAL,Raw,Raw,Optical,NA,NA,NA,-,,,,,,,-,-,-
500-3417-002,100G QSFP28 AOC V2M;MMF 2m;0~70C;Blank,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3417-007,100G QSFP28 AOC V2 Macom;850nm;7m;Blank,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3417-013,100G QSFP28 AOC V2M;MMF 13m;0~70C;Blank,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3418,100G QSFP28 CLR4;1310nm;2Km;0-70C;std,M,MODULE,F11,COP,Module,F11,COP,COP,-,,,,,,,-,-,-
500-3426-001,100G QSFP28 AOC V2M;1m;Std;nalux lens,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3432-007,100G QSFP28 AOC V2M;7m;JC(740-065633）,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3432-030,100G QSFP28 AOC V2M;30m;JC(740-064980）,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3647-003,100G QSFP28 AOC V2M;3m;Std;Cisco FW,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3647-007,100G QSFP28 AOC V2M;7m;Std;Cisco FW,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3647-012,100G QSFP28 AOC V2M;12m;Std;Cisco FW,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-3811-03,100G CGR4Gen3 Sumitomo+CosemGN2110B;V1.0,M,MODULE,M09,COP,Module,M09,COP,COP,-,,,,,,,-,-,-
500-3820-04,40&100G CWDM4 V1.0;2Km;Amazon_DB Oclaro,M,MODULE,F13,COP,Module,F13,COP,COP,-,,,,,,,-,-,-
500-3823,100G CWDM4 COP V2.0;0-70C;Weld+Mits DFB,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3918,100G CWDM4 V2.0;H3C;Weld(Ocl DFB+M37244),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3925-02,40G/100G;CWDM4;2Km;Facebook;V2.0;Ocl DFB,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3926,TR-FC13T-N94;0-70C;FB;V2.0;Mit +M37244,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3972-02,TR-FC13T-N114;CWDM4 V2.0;Ali;Oclaro,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3986-01,100G CWDM4 V1.0;BK;Adhe(Mit DFB+M37244),M,MODULE,F13,COP,Module,F13,COP,COP,-,,,,,,,-,-,-
500-4022-02,100G CWDM4 V2.0;Haiwai;Weld+Ocl+M37244,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4039-02,100G CWDM4 V1.0;Haiwai(Adhe+Ocl+M37244D),M,MODULE,F13,COP,Module,F13,COP,COP,-,,,,,,,-,-,-
500-4074-02,40G/100G CWDM4 V2.0;2Km;Stand(Weld+Ocl),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-6357-003,100G QSFP28 AOC Gen3;3m;Avago;FlexO,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6357-020,100G QSFP28 AOC Gen3;20m;Avago;FlexO,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6357-030,100G QSFP28 AOC Gen3;30m;Avago;FlexO,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6382-001,100G QSFP28 AOC Gen3;1m;Avago;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6383-007,100G QSFP28 AOC Gen3;7m;Sony;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6415,100G CWDM4 COP G3.1;Mit Recycle;Jingdong,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6513,100G CWDM4 COP Gen3.1;Oclaro+Sif;Ali,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6912,100G QSFP28 CWDM4 COP V2.0 2Km Precision,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-6984,100G QSFP28 CWDM4 COP V2.0 2Km baidu,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-7072,40G QSFP+ IR4 V3.0(100G CWDM4)2km HT,M,MODULE,F33,COP,Module,F33,COP,COP,-,,,,,,,-,-,-
500-7179-015,100G QSFP28 Gen3;SFP28 V4S AOC;15M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7180-002,100G QSFP28 Gen3;SFP28 V4S AOC;2M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7180-020,100G QSFP28 Gen3;SFP28 V4S AOC;20M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7206-015,100G QSFP28 AOC Gen3;15m;Sony;ERI,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-7207-005,100G AOC Gen3;5m;Sony Vcsel;Standard,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-7207-007,100G AOC Gen3;7m;Sony Vcsel;Standard,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-7207-030,100G AOC Gen3;30m;Sony Vcsel;Standard,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
502-1478,Module Ass-BOM;QSFP28 SR4 V2M;ULM PD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1758,Ass-BOM;CGR4 Gen3;Sumi DFB+GCS PD+GN2110,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1783-01,Module Ass-Bom;CWDM4 V2.0(Weld+Mits DFB),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1795,Mod Ass-BOM;SR4 V2M;Harmony Lens&AvagoPD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1797,Mod Ass-BOM;SR4 V2M;Harmony Lens& ULM PD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1802-02,Mod CGR4 Gen3 Oclaro DFB+GCS PD+GN2110B,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1824-03,Mod Ass-BOM;CWDM4;Weld(Ren DFB+M37244),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1827,Ass-Bom;CWDM4 Lite V2.0(Weld+Mitsu DFB),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1847-03,Mod Ass-BOM;CWDM4;Adhes(Ocl DFB+M37244),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1853,Mod Ass-BOM;CLR4 ET Gen1;Mit;GCS PD;MPD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1890,Mod;CWDM4 Lite V2.0;FB;Weld+Ocl+M37244,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1908-02,Mod Ass-BOM;QSFP+ LR4 V3.0;Weld+Ocl DFB,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1945,Mod Ass-B0M;CWDM4 V2.0;Weld(Ocl+GN2105),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1986,Mod Ass-BOM;CLR4 Gen1;HT;Ocl;GCS;No MPD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
500-5281,100G QSFP28 CWDM4 COP V2 Google;Mit DFB,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-5391-010,Q28 AOC G3 10m Sony Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5495-003,Q28 AOC G3 3m Sony Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5495-007,Q28 AOC G3 7m Sony Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5543,Q28 CWDM4 V2.0;std(CH1 SEI;CH2;3;4Avago),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-5600,100G QSFP28 CWDM4 COP;SB(Weld+Ocl DFB),M,MODULE,NA,NA,NA,NA,NA,NA,-,,,,,,,-,-,-
500-5614-025,Q28 AOC G3 25m BRCM Vcsel Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5615-030,Q28 AOC G3 30m BRCM Vcsel AB side Cisco,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-5679,40G&100G QSFP28 CWDM4 COP;AWS(Mit Gen3),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-5850,Q28 SR4 G3;Avago LP Vcsel Array;Jingdong,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-5854,100G QSFP28 CWDM4 Gen3;Pinduoduo,M,MODULE,F30,COP,Module,F30,COP,COP,-,,,,,,,-,-,-
500-5989,100G Q28 SR4 Gen3 Avago HP,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-6038,40G QSFP+ LR4 V3.0(Mit Gen3 DFB);Arista,M,MODULE,F35,COP,Module,F35,COP,COP,-,,,,,,,-,-,-
500-6059,100G SR4 Gen3.1;Lumentum Vcsel array;Std,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-6099,100G Q28 SR4 G3;Sony Vcsel Cisco,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-6159-003,100G QSFP28 Gen3;SFP28 V4S AOC;3M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6159-007,100G QSFP28 Gen3;SFP28 V4S AOC;7M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6204,100G Q28 CWDM4 Gen3;BD(SEI;2105B+2110S),M,MODULE,F30,COP,Module,F30,COP,COP,-,,,,,,,-,-,-
500-6250-020,100G QSFP28 AOC Gen3;20m;Avago;Std,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6266,40G QSFP+ IR4 V3.0;Mit DFB;GCS;2km;UNIS,M,MODULE,F33,COP,Module,F33,COP,COP,-,,,,,,,-,-,-
500-6267,40G QSFP+ LR4 V3.0;Mit DFB;GCS;10km;UNIS,M,MODULE,F35,COP,Module,F35,COP,COP,-,,,,,,,-,-,-
500-6283-003,100G QSFP28 AOC Gen3;3m;Avago;ERI,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6283-005,100G QSFP28 AOC Gen3;5m;Avago;ERI,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6357-005,100G QSFP28 AOC Gen3;5m;Avago;FlexO,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6357-010,100G QSFP28 AOC Gen3;10m;Avago;FlexO,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6382-005,100G QSFP28 AOC Gen3;5m;Avago;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6383-020,100G QSFP28 AOC Gen3;20m;Sony;Infin,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-6393,QSFP+ SR4 G3 40G 100m BK,M,MODULE,F38,SR4,Module,F38,SR4,SR4,-,,,,,,,-,-,-
500-6418,100G CWDM4 COP Gen3.1;Mit+Sif;kuaishou,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6570,40G QSFP+ LR4 V3.0;Ocl;Juniper RBU,M,MODULE,F35,COP,Module,F35,COP,COP,-,,,,,,,-,-,-
500-6681,100G Q28 SR4 GEN3（Avago ＆LP Vcsel）H3C,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-7073,40G QSFP+ LR4 V3.0(100G CWDM4)10km HT,M,MODULE,F35,COP,Module,F35,COP,COP,-,,,,,,,-,-,-
500-6394-001,100G QSFP28 Gen3;SFP28 V4S AOC;1M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6394-005,100G QSFP28 Gen3;SFP28 V4S AOC;5M;Flex,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-6413,100G CWDM4 COP G3.1;MitRecycle;PDD;PCN02,M,MODULE,F40,COP,Module,F40,COP,COP,-,,,,,,,-,-,-
500-6671,100G Q28 SR4 G3 Avago Vcsel;SB System,M,MODULE,F29,SR4,Module,F29,SR4,SR4,-,,,,,,,-,-,-
500-7179-003,100G QSFP28 Gen3;SFP28 V4S AOC;3M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7179-030,100G QSFP28 Gen3;SFP28 V4S AOC;30M;Std,M,MODULE,G10,AOC,Module,G10,AOC,AOC,-,,,,,,,-,-,-
500-7206-003,100G QSFP28 AOC Gen3;3m;Sony;ERI,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
500-7207-003,100G AOC Gen3;3m;Sony Vcsel;Standard,M,MODULE,F28,AOC,Module,F28,AOC,AOC,-,,,,,,,-,-,-
502-1749,Module Ass BOM;QSFP28 CGR4 BiDi Gen3,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1757,Ass-BOM;CGR4Gen3;Sumit DFB+Cos PD+GN2110,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1783-02-RW,Mod BOM;TR-FC13T-N318;CWDM4 COP for WXZX,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1783-04,Mod Ass-BOM;CWDM4 V2.0(Weld+Macom DFB),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1793,Mod;CCGRGen3V2.0_Weld+Ocl+GCS+GN2110B,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1803,Mod;CGR4 Gen3 V2.0;Weld+Ocl DFB+Cos PD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1804,Mod;CGR4 Gen3 V2.0;Weld+Sumi DFB+Cos PD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-1824-01,Mod Ass-BOM;CWDM4 V2.0;Weld(DFB+M37244),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2073-XXX,Module Ass-BOM;100G QSFP28 AOC;for Intel,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2209,Mod Ass_BOM;N237;(Ocl+M37244)ZTE Vulcan,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2388,Mod-Ass;LR4 V3.0;CGR4 G3 Ocl+GCS+GN2110B,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2389,Mod-Ass;LR4 V3.0;CGR4 G3;Sum+GCS+GN2110B,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2397,Mod-Ass;CWDM4;AWS(Weld+Ocl-EBI+M37244),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2398,Mod-Ass;CWDM4;AWS(Welding+Oclaro-EBI),M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2446,Mod;N35;QSFP28 SR4 V2M;LP VCSEL&Avago PD,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2516,ModBOM;TF-FFDFxxx-N01;100GAOC;Stand_100G,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2588,Mod BOM;TF-FCxxx-N41;QSFP28 AOC G3;Cisco,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2648,ModuleAssy Q28 AOC G3;II-VI VCSEL;Std,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2692,Mod BOM;N01 Q28 SR4 G3;BRCM Vcsel Cisco,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2795,Mod BOM;Q28 SR4 G3;Avago Vcsel Ciena,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2806,Mod BOM;TR-FC13X-N116;eCWDM4 Gen3;Ali,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2936,Mod;QSFP28/SFP28 V4S AOC;SFP28 end;Std,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
502-2937,Mod Assy BOM;100G AOC Gen3 Avago Vcsel,M,OPTICAL,dummy,dummy,Optical,NA,NA,NA,-,,,,,,,-,-,-
500-3954-02,40G/100G;CWDM4V2.0;AZ DB;Weld;Ocl+M37244,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3987-01,100G CWDM4 V2.0;BK;Weld(Mit DFB+M37244),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-3987-02,100G CWDM4 V2.0;BK;Weld(Ocl DFB+M37244),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4005,100G SR4 V2M;100mHaiwai Ali;AB-QT0685S4n,M,MODULE,F02,SR4,Module,F02,SR4,SR4,-,,,,,,,-,-,-
500-4012-01,100G CWDM4 V2.0;BK(Weld+Mit;MCC Diode),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4065-01,100G CWDM4 V2.0;Juniper S3BU;Weld+MitDFB,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4114,100G CLR4 ET Gen1;E1;GCS PD;data rate40G,M,MODULE,F11,COP,Module,F11,COP,COP,-,,,,,,,-,-,-
500-4218-04,100G CWDM4 V2.0;Arista;Weld;Avago+M37244,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4219-02,100G CWDM4 V2.0;Arista;Weld+Oclaro DFB,M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4235-005,100G AOC 5m;Sony;ES2&ULM;Ali yellow,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-4236-003,100G AOC 3m;Sony;ES2&ULM;Ali aqua,M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-4324,100G CWDM4 V2.0;J2 740-061412(Gen3 Mit),M,MODULE,M51,COP,Module,M51,COP,COP,-,,,,,,,-,-,-
500-4337,100G CWDM4 Lite V2.0;15-60C;CI(Gen3 Mit),M,MODULE,M53,COP,Module,M53,COP,COP,-,,,,,,,-,-,-
500-4339,40&100G;CWDM4 Lite V2;FB;Gen3 Mit+M37244,M,MODULE,M53,COP,Module,M53,COP,COP,-,,,,,,,-,-,-
500-4513-001,100G QSFP28 AOC V2M;1m;JC(740-065630),M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
500-4513-015,100G QSFP28 AOC V2M;15m;JC(740-065630),M,MODULE,F01,AOC,Module,F01,AOC,AOC,-,,,,,,,-,-,-
