BOM_ID,LOCATION_ID,PARENT_ID,ALT_GROUP,PREFERENCE,ELEM_IX,CHILD_ID,NEW_SUPPLY,GRADE,RATE,BATCH_SIZE,EFFECTIVE_START,EFFECTIVE_END,OBSOLETE
BOM_VirtualProduct_280-1800_D1,-,VirtualProduct_280-1800_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1800_D1,-,VirtualProduct_280-1800_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_A1,-,VirtualProduct_280-1801_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1801_A1,-,VirtualProduct_280-1801_A1,280-0425,100,1,280-0425,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_A1,-,VirtualProduct_280-1801_A1,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1801_A1,-,VirtualProduct_280-1801_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1801_B1,-,VirtualProduct_280-1801_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_B1,-,VirtualProduct_280-1801_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_B1,-,VirtualProduct_280-1801_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_B1,-,VirtualProduct_280-1801_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_B1,-,VirtualProduct_280-1801_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_C1,-,VirtualProduct_280-1801_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1801_C1,-,VirtualProduct_280-1801_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1801_D1,-,VirtualProduct_280-1801_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1801_D1,-,VirtualProduct_280-1801_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_A1,-,VirtualProduct_280-1802_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1802_A1,-,VirtualProduct_280-1802_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1802_A1,-,VirtualProduct_280-1802_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_A1,-,VirtualProduct_280-1802_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1802_B1,-,VirtualProduct_280-1802_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_B1,-,VirtualProduct_280-1802_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_B1,-,VirtualProduct_280-1802_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_B1,-,VirtualProduct_280-1802_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_B1,-,VirtualProduct_280-1802_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_C1,-,VirtualProduct_280-1802_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1802_C1,-,VirtualProduct_280-1802_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1802_D1,-,VirtualProduct_280-1802_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1802_D1,-,VirtualProduct_280-1802_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_A1,-,VirtualProduct_280-1803_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1803_A1,-,VirtualProduct_280-1803_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1803_A1,-,VirtualProduct_280-1803_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_A1,-,VirtualProduct_280-1803_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1803_B1,-,VirtualProduct_280-1803_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_B1,-,VirtualProduct_280-1803_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_B1,-,VirtualProduct_280-1803_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_B1,-,VirtualProduct_280-1803_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_B1,-,VirtualProduct_280-1803_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_C1,-,VirtualProduct_280-1803_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1803_C1,-,VirtualProduct_280-1803_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1803_D1,-,VirtualProduct_280-1803_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1803_D1,-,VirtualProduct_280-1803_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_A1,-,VirtualProduct_280-1804_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1804_A1,-,VirtualProduct_280-1804_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1804_A1,-,VirtualProduct_280-1804_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_A1,-,VirtualProduct_280-1804_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1804_B1,-,VirtualProduct_280-1804_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_B1,-,VirtualProduct_280-1804_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_B1,-,VirtualProduct_280-1804_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_B1,-,VirtualProduct_280-1804_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_B1,-,VirtualProduct_280-1804_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_C1,-,VirtualProduct_280-1804_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1804_C1,-,VirtualProduct_280-1804_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1804_D1,-,VirtualProduct_280-1804_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1804_D1,-,VirtualProduct_280-1804_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_A1,-,VirtualProduct_280-1805_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1805_A1,-,VirtualProduct_280-1805_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1805_A1,-,VirtualProduct_280-1805_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_A1,-,VirtualProduct_280-1805_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1805_B1,-,VirtualProduct_280-1805_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_B1,-,VirtualProduct_280-1805_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_B1,-,VirtualProduct_280-1805_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_B1,-,VirtualProduct_280-1805_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_B1,-,VirtualProduct_280-1805_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1805_D1,-,VirtualProduct_280-1805_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1805_D1,-,VirtualProduct_280-1805_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_A1,-,VirtualProduct_280-1806_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806_A1,-,VirtualProduct_280-1806_A1,280-0425,100,1,280-0425,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_A1,-,VirtualProduct_280-1806_A1,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806_A1,-,VirtualProduct_280-1806_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1532-R,1,1,504-1532-R,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_B1,-,VirtualProduct_280-1806_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_C1,-,VirtualProduct_280-1806_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806_C1,-,VirtualProduct_280-1806_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806_D1,-,VirtualProduct_280-1806_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806_D1,-,VirtualProduct_280-1806_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_A1,-,VirtualProduct_280-1806-R_A1,280-0213,100,1,280-0213,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_A1,-,VirtualProduct_280-1806-R_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806-R_A1,-,VirtualProduct_280-1806-R_A1,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806-R_A1,-,VirtualProduct_280-1806-R_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1532,1,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1532-R,100,1,504-1532-R,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_B1,-,VirtualProduct_280-1806-R_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_C1,-,VirtualProduct_280-1806-R_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806-R_C1,-,VirtualProduct_280-1806-R_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_D1,-,VirtualProduct_280-1806-R_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1806-R_D1,-,VirtualProduct_280-1806-R_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_E1,-,VirtualProduct_280-1806-R_E1,280-1312-27,1,1,280-1312-27,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_F1,-,VirtualProduct_280-1806-R_F1,280-1312-29,1,1,280-1312-29,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_G1,-,VirtualProduct_280-1806-R_G1,280-1312-31,1,1,280-1312-31,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1806-R_H1,-,VirtualProduct_280-1806-R_H1,280-1312-33,1,1,280-1312-33,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_A1,-,VirtualProduct_280-1807_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1807_A1,-,VirtualProduct_280-1807_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1807_A1,-,VirtualProduct_280-1807_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_A1,-,VirtualProduct_280-1807_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1807_B1,-,VirtualProduct_280-1807_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_B1,-,VirtualProduct_280-1807_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_B1,-,VirtualProduct_280-1807_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_B1,-,VirtualProduct_280-1807_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_B1,-,VirtualProduct_280-1807_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_C1,-,VirtualProduct_280-1807_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1807_C1,-,VirtualProduct_280-1807_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1807_D1,-,VirtualProduct_280-1807_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1807_D1,-,VirtualProduct_280-1807_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_A1,-,VirtualProduct_280-1808_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1808_A1,-,VirtualProduct_280-1808_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1808_A1,-,VirtualProduct_280-1808_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_A1,-,VirtualProduct_280-1808_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1808_B1,-,VirtualProduct_280-1808_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_B1,-,VirtualProduct_280-1808_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_B1,-,VirtualProduct_280-1808_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_B1,-,VirtualProduct_280-1808_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_B1,-,VirtualProduct_280-1808_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_C1,-,VirtualProduct_280-1808_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1808_C1,-,VirtualProduct_280-1808_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1808_D1,-,VirtualProduct_280-1808_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1808_D1,-,VirtualProduct_280-1808_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_A1,-,VirtualProduct_280-1809_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1809_A1,-,VirtualProduct_280-1809_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1809_A1,-,VirtualProduct_280-1809_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_A1,-,VirtualProduct_280-1809_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1809_B1,-,VirtualProduct_280-1809_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_B1,-,VirtualProduct_280-1809_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_B1,-,VirtualProduct_280-1809_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_B1,-,VirtualProduct_280-1809_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_B1,-,VirtualProduct_280-1809_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_C1,-,VirtualProduct_280-1809_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1809_C1,-,VirtualProduct_280-1809_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1809_D1,-,VirtualProduct_280-1809_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1809_D1,-,VirtualProduct_280-1809_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_A1,-,VirtualProduct_280-1810_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1810_A1,-,VirtualProduct_280-1810_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1810_A1,-,VirtualProduct_280-1810_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_A1,-,VirtualProduct_280-1810_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1810_B1,-,VirtualProduct_280-1810_B1,504-1319,1,1,504-1319,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_B1,-,VirtualProduct_280-1810_B1,504-1532,100,1,504-1532,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_B1,-,VirtualProduct_280-1810_B1,504-1548,1,1,504-1548,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_B1,-,VirtualProduct_280-1810_B1,504-1693,1,1,504-1693,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_B1,-,VirtualProduct_280-1810_B1,504-1817,1,1,504-1817,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_C1,-,VirtualProduct_280-1810_C1,140-0364,1,1,140-0364,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1810_C1,-,VirtualProduct_280-1810_C1,140-0547,100,1,140-0547,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1810_D1,-,VirtualProduct_280-1810_D1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1810_D1,-,VirtualProduct_280-1810_D1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1811_A1,-,VirtualProduct_280-1811_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1811_A1,-,VirtualProduct_280-1811_A1,280-0425,100,1,280-0425,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1811_A1,-,VirtualProduct_280-1811_A1,280-0765,1,1,280-0765,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1811_A1,-,VirtualProduct_280-1811_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1811_B1,-,VirtualProduct_280-1811_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1811_B1,-,VirtualProduct_280-1811_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1811_C1,-,VirtualProduct_280-1811_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1811_C1,-,VirtualProduct_280-1811_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1812_A1,-,VirtualProduct_280-1812_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1812_A1,-,VirtualProduct_280-1812_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1812_A1,-,VirtualProduct_280-1812_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1812_A1,-,VirtualProduct_280-1812_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1812_B1,-,VirtualProduct_280-1812_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1812_B1,-,VirtualProduct_280-1812_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1812_C1,-,VirtualProduct_280-1812_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1812_C1,-,VirtualProduct_280-1812_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1813_A1,-,VirtualProduct_280-1813_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1813_A1,-,VirtualProduct_280-1813_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1813_A1,-,VirtualProduct_280-1813_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1813_A1,-,VirtualProduct_280-1813_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1813_B1,-,VirtualProduct_280-1813_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1813_B1,-,VirtualProduct_280-1813_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1813_C1,-,VirtualProduct_280-1813_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1813_C1,-,VirtualProduct_280-1813_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1814_A1,-,VirtualProduct_280-1814_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1814_A1,-,VirtualProduct_280-1814_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1814_A1,-,VirtualProduct_280-1814_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1814_A1,-,VirtualProduct_280-1814_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1814_B1,-,VirtualProduct_280-1814_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1814_B1,-,VirtualProduct_280-1814_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1814_C1,-,VirtualProduct_280-1814_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1814_C1,-,VirtualProduct_280-1814_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1815_A1,-,VirtualProduct_280-1815_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1815_A1,-,VirtualProduct_280-1815_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1815_A1,-,VirtualProduct_280-1815_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1815_A1,-,VirtualProduct_280-1815_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1815_B1,-,VirtualProduct_280-1815_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1815_B1,-,VirtualProduct_280-1815_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1815_C1,-,VirtualProduct_280-1815_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1815_C1,-,VirtualProduct_280-1815_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1816_A1,-,VirtualProduct_280-1816_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1816_A1,-,VirtualProduct_280-1816_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1816_A1,-,VirtualProduct_280-1816_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1816_A1,-,VirtualProduct_280-1816_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1816_B1,-,VirtualProduct_280-1816_B1,504-1369,1,1,504-1369,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1816_B1,-,VirtualProduct_280-1816_B1,504-1753,100,1,504-1753,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1816_C1,-,VirtualProduct_280-1816_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1816_C1,-,VirtualProduct_280-1816_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1817_A1,-,VirtualProduct_280-1817_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1817_A1,-,VirtualProduct_280-1817_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1817_A1,-,VirtualProduct_280-1817_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1817_A1,-,VirtualProduct_280-1817_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1817_C1,-,VirtualProduct_280-1817_C1,100-0084,1,1,100-0084,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1817_C1,-,VirtualProduct_280-1817_C1,101-0001,100,1,101-0001,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1818_A1,-,VirtualProduct_280-1818_A1,280-0213,1,1,280-0213,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1818_A1,-,VirtualProduct_280-1818_A1,280-0425,1,1,280-0425,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1818_A1,-,VirtualProduct_280-1818_A1,280-0765,100,1,280-0765,-,-,1,-,-,-,-
BOM_VirtualProduct_280-1818_A1,-,VirtualProduct_280-1818_A1,284-0014,1,1,284-0014,-,-,1,-,-,-,1
BOM_VirtualProduct_280-1818_A3,-,VirtualProduct_280-1818_A3,100-0084,1,1,100-0084,-,-,1,-,-,-,1
