Plant,删除标识,凭证日期,采购凭证,项目,PN,库存地点,Quantity,仍要交货(数量),短文本,订单单位,采购组,项目类别,物料组,Vendor,Vendor_Name
1000,,3/18/24,4900011854,20,302-0004,VM01,187000,187000,TSLG Nylok Screw M1.4x0.3x5.45,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,7/27/22,4500047708,10,120-0099,6010,189000,189000,"Ind,XPL2010-222MLB,2.2uH±20%",PC,A01,0,120P0305,100110, 苏州方润电子科技有限公司
2000,,3/18/24,4900011852,20,302-0004,VM01,190000,190000,TSLG Nylok Screw M1.4x0.3x5.45,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,7/6/22,4500046859,30,140-0384,6010,950000,190000,"Diode,30V schottky barrier diode",PC,A01,0,130P0610,200009, WT Microelectronics (Hong Kong) Lim
2000,,2/29/24,4900011517,30,302-0007,VM01,193000,193000,TSLG Nylok Screw M1.4x0.3x4.63,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,10/17/23,4500067701,30,100-0038,6010,1365000,195000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074097,10,120-0046,6010,196000,196000,"Inductor,10uH,±20%,0603,lead free",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
5000,,3/5/24,4900011580,10,320-0284,VM01,198000,198000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100436, Suzhou Sunshine Technology Co.;Ltd.
1000,,2/26/24,4500077619,90,110-0011,6010,200000,200000,"Resistor,0201,±5%,39 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/18/24,4500076777,10,100-0365,6010,200000,200000,"Cap,1000pF(1nF),±10%,01005(0402M)X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,20,100-0365,6010,200000,200000,"Cap,1000pF(1nF),±10%,01005(0402M)X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/19/23,4500072114,20,100-0021,6010,200000,200000,"Capacitor,4.7uF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/7/23,4500067048,30,110-0380,6010,240000,200000,"Resistor,0201,±1%,1/20W,1M ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,10/21/22,4500051161,10,140-1183-CD,6010,200000,200000,"IC,MCU EFM8LB12F32ES0-C-QFN24.",PC,A14,0,140P2025,200153, SEKORM LIMITED
1000,,9/21/23,4500066233,10,120-0121,6010,722000,206000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,7/8/22,4500046983,20,140-0392,6010,1017000,207000,"IC,5.5V 3A with discharge Resistor",PC,A14,0,140P2633,200180, Texas Instruments China Sales Ltd.
1000,,3/11/24,4500078892,20,100-0021,6010,210000,210000,"Capacitor,4.7uF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/19/24,4500076896,10,140-1028,6010,210000,210000,"IC,ultra small adjustable sequencing",PC,A14,0,140P2835,100306, 深圳市赛博联电子有限公司
1000,,1/24/24,4500075191,180,110-0011,6010,210000,210000,"Resistor,0201,±5%,39 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/29/24,4900011516,20,302-0004,VM01,212000,212000,TSLG Nylok Screw M1.4x0.3x5.45,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,9/11/23,4500065509,80,110-0298,6010,220000,220000,"Resistor,0201,±1%,0.05W,39K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,10/13/22,4500050778,60,110-0268,6010,670000,220000,"Resistor,0201,±1%,1M ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/11/23,4500071519,80,100-0088,6010,225000,225000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076775,140,110-0099,6010,230000,230000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,10/24/23,4500068174,10,110-0214,6010,510000,240000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074093,170,100-0031,6010,244000,244000,"Cap,10uF,±10%,0603,X5R,6.3V,CERAMIC",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
2000,,12/7/23,4500071286,10,280-0425,6010,250900,250900,Aspheric Glass Round Bare Lens,PC,A04,0,284P77A7,100136, 苏州安捷讯光电科技股份有限公司
1000,,3/11/24,4500078891,30,100-0061,6010,255000,255000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/29/22,4500043256,10,120-0129,6010,4140000,255000,"Ferrite,0201,600 ohm±25%,100MHz,250mA",PC,A01,0,121P0406,100148, 梵锦（上海）电子科技有限公司
1000,,11/13/23,4500069554,30,120-0121,6010,258000,258000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,3/11/24,4500078883,100,110-0177,6010,270000,270000,"Resistor,0201,±1%,0.05W,33K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
2000,,2/29/24,4900011517,20,302-0004,VM01,270000,270000,TSLG Nylok Screw M1.4x0.3x5.45,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,2/5/24,4500076160,30,110-0379,6010,270000,270000,"Res,RMS02JT473,0201,±5%,1/20W,47K",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
5000,,3/5/24,4900011580,20,320-0284,VM01,278000,278000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100436, Suzhou Sunshine Technology Co.;Ltd.
1000,,3/11/24,4500078893,20,100-0119,6010,280000,280000,"Capacitor,2.2uF,±10%,0402,X5R,35V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077628,20,100-0365,6010,280000,280000,"Cap,1000pF(1nF),±10%,01005(0402M)X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076163,20,100-0365,6010,280000,280000,"Cap,1000pF(1nF),±10%,01005(0402M)X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075191,40,110-0177,6010,280000,280000,"Resistor,0201,±1%,0.05W,33K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/11/23,4500071518,10,100-0035,6010,285000,285000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/27/24,4500077742,10,140-0386,6010,290000,290000,"IC,ultra small adjustable sequencing",PC,A14,0,140P2835,200009, WT Microelectronics (Hong Kong) Lim
1000,,11/23/23,4500070310,110,100-0074,6010,290000,290000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077631,50,100-0021,6010,300000,300000,"Capacitor,4.7uF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076153,100,110-0239,6010,300000,300000,"Resistor,0201,±1%,51K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,8/23/23,4500064384,140,110-0298,6010,520000,300000,"Resistor,0201,±1%,0.05W,39K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074080,80,110-0239,6010,310000,310000,"Resistor,0201,±1%,51K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/27/23,4500072752,70,100-0062,6010,315000,315000,"Capacitor,1uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076163,10,100-0142,6010,320000,320000,"Capacitor,1nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074085,70,110-0308,6010,340000,320000,"Resistor,0201,±1% 46.4k ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/27/23,4500072797,10,140-0384,6010,325000,325000,"Diode,30V schottky barrier diode",PC,A01,0,130P0610,200009, WT Microelectronics (Hong Kong) Lim
1000,,3/14/24,4500079262,40,140-0246,6010,330000,330000,"IC,boost converter",PC,A14,0,140P2734,200180, Texas Instruments China Sales Ltd.
1000,,7/6/22,4500046815,40,140-0847,5010,335000,335000,"IC,Step down Current 3A",PC,A14,0,140P2734,200140, Sunwise Technologies(HK) Limited
1000,,11/20/23,4500070014,10,100-0035,6010,345000,345000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,8/17/22,4500048595,10,120-0215,6010,347000,347000,"Ind,2.2uH±20%,3.7x3.2x1.2mm,lead free",PC,A01,0,120P0305,100294, 上海创璞电子有限公司
1000,,10/7/23,4500067067,10,120-0121,6010,348000,348000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075204,40,100-0119,6010,350000,350000,"Capacitor,2.2uF,±10%,0402,X5R,35V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074080,140,110-0011,6010,350000,350000,"Resistor,0201,±5%,39 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/11/23,4500071518,30,100-0021,6010,350000,350000,"Capacitor,4.7uF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/27/24,4500077739,10,140-0834,6010,354000,354000,"IC,5.5V,4A,16mΩ RON",PC,A14,0,140P2633,100306, 深圳市赛博联电子有限公司
1000,,2/18/24,4500076770,20,110-0602,6010,360000,360000,"Resistor,0201,±1%,1/20W,200K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/5/24,4500076154,130,110-0308,6010,360000,360000,"Resistor,0201,±1% 46.4k ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074095,30,100-0143,6010,360000,360000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074096,10,120-0129,6010,360000,360000,"Ferrite,0201,600 ohm±25%,100MHz,250mA",PC,A01,0,121P0406,100148, 梵锦（上海）电子科技有限公司
1000,,11/22/23,4500070208,90,120-0143,6010,360000,360000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,9/1/22,4500049255,60,110-0213,6010,620000,360000,"Resistor,0201,±5%,47K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
2000,,3/18/24,4900011897,10,320-0284,VM01,366000,366000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100102, 苏州松翔电通科技有限公司
1000,,3/14/24,4500079265,10,140-0221,6010,369000,369000,"IC,3*3mm,BGA36PIN,lead free",PC,A14,0,140P2025,200237, Macnica Cytech Limited
1000,,2/26/24,4500077619,70,110-0216,6010,370000,370000,"Resistor,0201,±1%,2.2K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077619,110,110-0099,6010,390000,390000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/18/24,4500076839,10,100-0108,6010,400000,400000,"Cap,JMK042BJ103KC,10nF,01005,6.3V",PC,A01,0,100P0101,100378, 深圳市华睿星源科技有限公司
1000,,11/23/23,4500070310,100,120-0143,6010,410000,410000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077631,10,100-0035,6010,420000,420000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076155,40,110-0602,6010,460000,420000,"Resistor,0201,±1%,1/20W,200K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,9/23/22,4500050127,10,100-0054,6010,420000,420000,"Capacitor,10uF,±10%,0805,X5R,16V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/27/24,4500077740,30,140-0628,6010,423000,423000,"IC,Ultra-Low Loss Switch",PC,A14,0,140P2633,200236, SIRN HK LIMITED
2000,,1/22/24,4900010831,10,320-0284,VM01,1030000,430000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100102, 苏州松翔电通科技有限公司
1000,,2/18/24,4500076769,90,110-0311,6010,440000,440000,"Resistor,0201,±1%,1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074080,30,110-0001,6010,1630000,440000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074093,10,100-0142,6010,440000,440000,"Capacitor,1nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/21/22,4500051160,10,140-0481,6010,445000,445000,"IC,3.3V,Single 300mA LDO",PC,A14,0,140P2734,200011, Arrow Electronics China Limited.
1000,,3/11/24,4500078881,160,110-0239,6010,450000,450000,"Resistor,0201,±1%,51K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
5000,,3/20/24,4900012000,10,320-0284,VM01,459000,459000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100436, Suzhou Sunshine Technology Co.;Ltd.
1000,,3/11/24,4500078883,140,110-0308,6010,460000,460000,"Resistor,0201,±1% 46.4k ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/20/23,4500070014,120,100-0024,6010,465000,465000,"Capacitor,0.1uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
2000,,3/18/24,4900011898,10,320-0284,VM01,470000,470000,"Spring OD 1.5mm,l:7.3mm, W-D:0.2mm",PC,A06,2,302P89C6,100102, 苏州松翔电通科技有限公司
1000,,9/2/22,4500049327,20,100-0115,6010,470000,470000,"Capacitor,4.7nF,±5%,0402,U2J,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076158,10,110-0369,6010,480000,480000,"Resistor,0201,±1%,1/20W,1.2K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,12/28/23,4500072859,10,120-0143,6010,1580000,480000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,11/23/23,4500070310,140,100-0143,6010,640000,480000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/13/23,4500069550,170,100-0025,6010,480000,480000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077631,40,100-0227,6010,496000,496000,"Capacitor,22uF,±20%,0603,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
2000,,3/18/24,4900011852,10,302-0007,VM01,499000,499000,TSLG Nylok Screw M1.4x0.3x4.63,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,1/24/24,4500075203,30,100-0227,6010,504000,504000,"Capacitor,22uF,±20%,0603,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076772,30,110-0379,6010,510000,510000,"Res,RMS02JT473,0201,±5%,1/20W,47K",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075202,10,100-0142,6010,520000,520000,"Capacitor,1nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076777,40,100-0038,6010,525000,525000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/20/23,4500070014,90,100-0088,6010,525000,525000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078881,50,110-0158,6010,530000,530000,"Resistor,0201,±1%,150 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074085,160,110-0099,6010,880000,530000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074088,10,110-0369,6010,540000,540000,"Resistor,0201,±1%,1/20W,1.2K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075191,160,110-0239,6010,550000,550000,"Resistor,0201,±1%,51K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/20/23,4500070014,100,100-0074,6010,570000,570000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/19/23,4500067843,10,110-0380,6010,1250000,570000,"Resistor,0201,±1%,1/20W,1M ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/26/24,4500077620,30,110-0380,6010,580000,580000,"Resistor,0201,±1%,1/20W,1M ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/12/24,4500074085,50,110-0216,6010,590000,590000,"Resistor,0201,±1%,2.2K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077621,20,110-0369,6010,600000,600000,"Resistor,0201,±1%,1/20W,1.2K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075191,80,110-0308,6010,610000,610000,"Resistor,0201,±1% 46.4k ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
2000,,1/22/24,4900010828,10,302-0007,VM01,1490000,610000,TSLG Nylok Screw M1.4x0.3x4.63,PC,A06,2,302P89C5,100170, 无锡鑫巨宏智能科技有限公司
1000,,11/6/23,4500069042,80,120-0143,6010,2260000,610000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078890,10,100-0142,6010,620000,620000,"Capacitor,1nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/19/23,4500072117,10,100-0300,6010,620000,620000,"Capacitor,100pF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/23/23,4500070310,120,100-0061,6010,630000,630000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077624,30,110-0379,6010,640000,640000,"Res,RMS02JT473,0201,±5%,1/20W,47K",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076770,30,110-0369,6010,650000,650000,"Resistor,0201,±1%,1/20W,1.2K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,12/11/23,4500071521,20,100-0061,6010,660000,660000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/19/23,4500067843,110,110-0381,6010,1420000,670000,"Resistor,0201,±1%,1/20W,46.4k ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,7/12/22,4500047103,10,110-0730,6010,1400000,670000,"Resistor,0201,±1%,1/20W,150K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/27/24,4500077743,10,140-1028,6010,700000,700000,"IC,ultra small adjustable sequencing",PC,A14,0,140P2835,100306, 深圳市赛博联电子有限公司
1000,,2/26/24,4500077619,150,110-0241,6010,700000,700000,"Resistor,0201,±1%,4.7K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/26/24,4500077621,10,110-0602,6010,710000,710000,"Resistor,0201,±1%,1/20W,200K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,12/27/23,4500072752,30,100-0061,6010,735000,735000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/27/24,4500077740,10,140-0628,6010,750000,750000,"IC,Ultra-Low Loss Switch",PC,A14,0,140P2633,200236, SIRN HK LIMITED
1000,,11/13/23,4500069550,140,100-0074,6010,750000,750000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/23/23,4500070305,170,100-0088,6010,765000,765000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076154,110,110-0216,6010,780000,780000,"Resistor,0201,±1%,2.2K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,11/13/23,4500069553,110,120-0143,6010,830000,830000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/5/24,4500076154,30,110-0099,6010,840000,840000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,3/11/24,4500078883,20,110-0099,6010,850000,850000,"Resistor,±1%,0201,100K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,1/12/24,4500074093,110,100-0035,6010,885000,885000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077630,10,100-0038,6010,900000,900000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,8/17/22,4500048596,10,120-0138,6010,1590000,910000,"Ferrite Bead 0402,1.5A,120 Ohm,100MHz",PC,A01,0,121P0406,100148, 梵锦（上海）电子科技有限公司
1000,,3/11/24,4500078885,10,110-0369,6010,950000,950000,"Resistor,0201,±1%,1/20W,1.2K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,1/24/24,4500075203,10,100-0025,6010,960000,960000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074093,130,100-0021,6010,960000,960000,"Capacitor,4.7uF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/24/24,4500075203,20,100-0214,6010,970000,970000,"Capacitor,10uF,±20%,0402,X6S,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/27/23,4500072752,50,100-0025,6010,975000,975000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,1/12/24,4500074095,50,100-0300,6010,1000000,1000000,"Capacitor,100pF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,7/28/22,4500047796,10,140-0384,6010,1000000,1000000,"Diode,30V schottky barrier diode",PC,A01,0,130P0610,200009, WT Microelectronics (Hong Kong) Lim
1000,,3/11/24,4500078883,130,110-0216,6010,1020000,1020000,"Resistor,0201,±1%,2.2K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,12/19/23,4500072113,10,100-0074,6010,1020000,1020000,"Capacitor,10UF,±20%,0402,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077617,20,110-0001,6010,1050000,1050000,"Resistor,0201,0.5A,0 ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,2/5/24,4500076164,10,100-0038,6010,1065000,1065000,"Capacitor,100pF,±5%,0201,C0G,50V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/6/23,4500069040,50,100-0025,6010,8160000,1095000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,10/24/23,4500068175,40,110-0380,6010,1150000,1150000,"Resistor,0201,±1%,1/20W,1M ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076782,10,120-0121,6010,1152000,1152000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,2/18/24,4500076785,10,120-0121,6010,1152000,1152000,"Ind,1.5uH±20%,1.9A,0.097ohm,2.0x1.6x1.0",PC,A01,0,120P0305,100083, 厦门信和达电子有限公司
1000,,2/19/24,4500076897,10,140-0386,6010,1155000,1155000,"IC,ultra small adjustable sequencing",PC,A14,0,140P2835,200009, WT Microelectronics (Hong Kong) Lim
1000,,1/12/24,4500074085,180,110-0241,6010,1880000,1160000,"Resistor,0201,±1%,4.7K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,3/11/24,4500078897,90,120-0143,6010,1170000,1170000,"Ind,1uH±20%,0402,1MHz,270mA,0.94ohm",PC,A01,0,120P0305,100148, 梵锦（上海）电子科技有限公司
1000,,2/26/24,4500077628,40,100-0088,6010,1170000,1170000,"Capacitor,2.2uF,±20%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/6/23,4500069032,10,100-0035,6010,1170000,1170000,"Capacitor,1nF,±10%,0201,X7R,25V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,9/11/23,4500065509,120,110-0121,6010,1170000,1170000,"Resistor,0201,±5%,5.1K ohm",PC,A01,0,110P0203,100067, 苏州优旭电子有限公司
1000,,7/19/22,4500047407,10,110-0730,6010,1180000,1180000,"Resistor,0201,±1%,1/20W,150K ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
1000,,12/19/23,4500072113,40,100-0025,6010,1185000,1185000,"Capacitor,10000pF,±10%,0201,X7R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,2/18/24,4500076780,10,100-0143,6010,1200000,1200000,"Capacitor,10nF,±10%,01005(0402M),X5R,10V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,12/19/23,4500072113,20,100-0061,6010,1200000,1200000,"Capacitor,0.47uF,±10%,0201,X5R,6.3V",PC,A01,0,100P0101,100148, 梵锦（上海）电子科技有限公司
1000,,11/23/23,4500070313,10,110-0371,6010,1240000,1210000,"Res,0201,±5%,1/20W,39 ohm",PC,A01,0,110P0203,100083, 厦门信和达电子有限公司
