MODEL_ID,ERROR_ID,SOURCE_TABLE_NAME,SOURCE_COLUMN_NAME,LOOKUP_TABLE_NAME,ERROR_VALUE,ERROR_TIMESTAMP,RELATED_IDENTIFIER
DSM,52,NULL,NULL,NULL,BOM_ID: 00004506,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004507,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004508,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004509,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004510,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004511,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004512,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004513,2024-05-03 09:03:17.273,NULL
DSM,52,NULL,NULL,NULL,BOM_ID: 00004514,2024-05-03 09:03:17.273,NULL
DSM,22000,NULL,NULL,NULL,000000000000000001@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000000002@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000000003@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000000004@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000000006@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000002005@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007570@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007580@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007610@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007640@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007650@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007651@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007653@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007654@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007660@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007661@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007662@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007663@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007704@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007705@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007706@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007712@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007713@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007721@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007730@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007731@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007941@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007956@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007959@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007960@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007961@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007962@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007963@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007970@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007992@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000007993@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008000@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008010@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008011@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008020@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008022@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008023@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008030@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008040@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008041@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008042@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008043@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008050@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008052@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008053@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008054@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008055@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008056@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008057@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008060@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008061@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008062@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008063@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008065@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008070@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008080@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008081@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008082@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008100@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008101@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008102@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008130@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008165@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008166@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008167@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000000008168@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050012@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050181@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050192@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050193@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050194@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050201@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050202@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050212@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050213@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050214@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050215@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050221@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050222@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050223@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050224@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050225@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050226@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050227@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050229@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050230@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050232@7040,2024-05-03 06:10:07.040,NULL
DSM,22000,NULL,NULL,NULL,000000000005050234@7040,2024-05-03 06:10:07.040,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000193 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000194 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000195 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000196 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000207 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000210 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000211 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000212 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000213 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000215 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000224 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000225 STATUS: ONHOLD,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000228 STATUS: WAITING_BEFORE,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000229 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000230 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000234 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
DSM,93,NULL,NULL,NULL,LOT_ID: 000009000241 STATUS: WAITING_AFTER,2024-05-03 06:10:06.803,NULL
